start_ip,end_ip,asn
190.7.72.0,190.7.72.255,27855
190.7.73.0,190.7.73.255,27855
190.7.74.0,190.7.74.255,27855
190.7.75.0,190.7.75.255,27855
190.7.77.0,190.7.77.255,27855
190.7.78.0,190.7.78.255,27855
190.7.79.0,190.7.79.255,27855
190.7.80.0,190.7.80.255,27855
190.7.81.0,190.7.81.255,27855
190.7.82.0,190.7.82.255,27855
190.7.83.0,190.7.83.255,27855
190.7.85.0,190.7.85.255,27855
190.7.86.0,190.7.86.255,27855
190.7.88.0,190.7.88.255,27855
190.7.94.0,190.7.94.255,27855
190.7.95.0,190.7.95.255,27855
190.7.96.0,190.7.111.255,27975
190.7.112.0,190.7.112.255,262220
190.7.113.0,190.7.113.255,262220
190.7.114.0,190.7.114.255,262220
190.7.115.0,190.7.115.255,262220
190.7.116.0,190.7.116.255,262220
190.7.128.0,190.7.159.255,13489
190.8.192.0,190.8.195.255,10620
190.8.196.0,190.8.197.255,10620
190.8.198.0,190.8.199.255,10620
190.8.200.0,190.8.200.255,10620
190.8.201.0,190.8.201.255,10620
190.8.202.0,190.8.203.255,10620
190.8.205.0,190.8.205.255,14080
190.8.206.0,190.8.206.255,14080
190.8.207.0,190.8.207.255,14080
190.8.208.0,190.8.211.255,10620
190.8.212.0,190.8.213.255,10620
190.8.214.0,190.8.214.255,14080
190.8.215.0,190.8.215.255,14080
190.8.220.0,190.8.221.255,10620
190.8.222.0,190.8.222.255,14080
190.8.223.0,190.8.223.255,14080
190.8.224.0,190.8.227.255,10620
190.8.228.0,190.8.228.255,14080
190.8.229.0,190.8.229.255,14080
190.8.230.0,190.8.230.255,14080
190.8.231.0,190.8.231.255,14080
190.8.232.0,190.8.232.255,10620
190.8.233.0,190.8.233.255,10620
190.8.236.0,190.8.237.255,10620
190.8.238.0,190.8.239.255,10620
190.8.240.0,190.8.241.255,10620
190.8.242.0,190.8.243.255,10620
190.8.244.0,190.8.245.255,10620
190.8.246.0,190.8.246.255,10620
190.8.247.0,190.8.247.255,10620
190.8.248.0,190.8.248.255,10620
190.8.249.0,190.8.249.255,10620
190.8.250.0,190.8.250.255,10620
190.8.251.0,190.8.251.255,10620
190.8.252.0,190.8.255.255,10620
190.9.192.0,190.9.255.255,13489
190.13.0.0,190.13.31.255,3816
190.13.48.0,190.13.55.255,3816
190.13.56.0,190.13.63.255,3816
190.13.80.0,190.13.87.255,262186
190.13.96.0,190.13.111.255,27921
190.13.192.0,190.13.199.255,271773
190.13.202.0,190.13.202.255,271773
190.14.224.0,190.14.225.255,27951
190.14.226.0,190.14.226.255,27951
190.14.228.0,190.14.228.255,27951
190.14.229.0,190.14.229.255,27951
190.14.230.0,190.14.230.255,27951
190.14.231.0,190.14.231.255,27951
190.14.232.0,190.14.233.255,27951
190.14.234.0,190.14.234.255,27951
190.14.235.0,190.14.235.255,27951
190.14.236.0,190.14.236.255,27951
190.14.237.0,190.14.237.255,27951
190.14.238.0,190.14.238.255,27951
190.14.239.0,190.14.239.255,27951
190.14.240.0,190.14.240.255,27951
190.14.241.0,190.14.241.255,27951
190.14.242.0,190.14.242.255,27951
190.14.243.0,190.14.243.255,27951
190.14.244.0,190.14.244.255,27951
190.14.245.0,190.14.245.255,27951
190.14.246.0,190.14.246.255,27951
190.14.247.0,190.14.247.255,27951
190.14.248.0,190.14.248.255,27951
190.14.249.0,190.14.249.255,27951
190.14.250.0,190.14.250.255,27951
190.14.251.0,190.14.251.255,27951
190.14.252.0,190.14.252.255,27951
190.14.253.0,190.14.253.255,27951
190.14.254.0,190.14.254.255,27951
190.14.255.0,190.14.255.255,27951
190.15.1.0,190.15.1.255,27817
190.15.2.0,190.15.2.255,273829
190.15.5.0,190.15.5.255,27817
190.15.16.0,190.15.23.255,27817
190.15.24.0,190.15.27.255,27817
190.15.28.0,190.15.29.255,27817
190.15.30.0,190.15.30.255,27817
190.15.31.0,190.15.31.255,27817
190.24.0.0,190.24.255.255,19429
190.25.0.0,190.25.255.255,19429
190.26.0.0,190.26.255.255,19429
190.27.0.0,190.27.255.255,19429
190.28.0.0,190.29.255.255,13489
190.52.0.0,190.52.31.255,3816
190.60.63.0,190.60.63.255,269822
190.65.0.0,190.65.255.255,3816
190.66.0.0,190.66.0.255,3816
190.66.1.0,190.66.1.255,3816
190.66.2.0,190.66.2.255,3816
190.66.3.0,190.66.3.255,3816
190.66.5.0,190.66.5.255,3816
190.66.6.0,190.66.6.255,3816
190.66.7.0,190.66.7.255,3816
190.66.8.0,190.66.15.255,3816
190.66.16.0,190.66.31.255,3816
190.66.32.0,190.66.35.255,3816
190.66.36.0,190.66.39.255,3816
190.66.40.0,190.66.43.255,3816
190.66.44.0,190.66.47.255,3816
190.66.48.0,190.66.55.255,3816
190.66.56.0,190.66.63.255,3816
190.66.64.0,190.66.79.255,3816
190.66.80.0,190.66.83.255,3816
190.66.84.0,190.66.87.255,3816
190.66.88.0,190.66.95.255,3816
190.66.96.0,190.66.111.255,3816
190.66.112.0,190.66.127.255,3816
190.66.128.0,190.66.135.255,3816
190.66.136.0,190.66.143.255,3816
190.66.144.0,190.66.159.255,3816
190.66.160.0,190.66.175.255,3816
190.66.176.0,190.66.179.255,3816
190.66.184.0,190.66.191.255,3816
190.66.192.0,190.66.195.255,3816
190.66.196.0,190.66.199.255,3816
190.66.200.0,190.66.203.255,3816
190.66.204.0,190.66.207.255,3816
190.66.208.0,190.66.223.255,3816
190.66.224.0,190.66.239.255,3816
190.66.240.0,190.66.255.255,3816
190.67.0.0,190.67.7.255,3816
190.67.8.0,190.67.15.255,3816
190.67.16.0,190.67.23.255,3816
190.67.24.0,190.67.25.255,3816
190.67.26.0,190.67.27.255,3816
190.67.28.0,190.67.31.255,3816
190.67.32.0,190.67.63.255,3816
190.67.64.0,190.67.79.255,3816
190.67.80.0,190.67.95.255,3816
190.67.96.0,190.67.103.255,3816
190.67.104.0,190.67.107.255,3816
190.67.108.0,190.67.111.255,3816
190.67.112.0,190.67.119.255,3816
190.67.120.0,190.67.121.255,3816
190.67.122.0,190.67.123.255,3816
190.67.124.0,190.67.127.255,3816
190.67.128.0,190.67.191.255,3816
190.67.192.0,190.67.207.255,3816
190.67.208.0,190.67.223.255,3816
190.67.224.0,190.67.255.255,3816
190.68.0.0,190.69.255.255,3816
190.70.0.0,190.71.255.255,13489
190.83.76.0,190.83.76.255,269942
190.83.78.0,190.83.78.255,269954
190.83.79.0,190.83.79.255,269954
190.84.0.0,190.84.3.255,10620
190.84.4.0,190.84.5.255,10620
190.84.10.0,190.84.10.255,14080
190.84.11.0,190.84.11.255,14080
190.84.16.0,190.84.19.255,10620
190.84.20.0,190.84.20.255,14080
190.84.21.0,190.84.21.255,14080
190.84.22.0,190.84.22.255,14080
190.84.23.0,190.84.23.255,14080
190.84.24.0,190.84.24.255,14080
190.84.25.0,190.84.25.255,14080
190.84.26.0,190.84.26.255,14080
190.84.27.0,190.84.27.255,14080
190.84.28.0,190.84.31.255,14080
190.84.32.0,190.84.32.255,10620
190.84.33.0,190.84.33.255,10620
190.84.34.0,190.84.34.255,10620
190.84.35.0,190.84.35.255,10620
190.84.36.0,190.84.39.255,10620
190.84.40.0,190.84.47.255,10620
190.84.48.0,190.84.49.255,10620
190.84.50.0,190.84.50.255,10620
190.84.51.0,190.84.51.255,10620
190.84.52.0,190.84.55.255,10620
190.84.56.0,190.84.56.255,14080
190.84.57.0,190.84.57.255,14080
190.84.58.0,190.84.58.255,14080
190.84.61.0,190.84.61.255,10620
190.84.62.0,190.84.62.255,10620
190.84.63.0,190.84.63.255,10620
190.84.64.0,190.84.67.255,10620
190.84.72.0,190.84.73.255,10620
190.84.74.0,190.84.74.255,10620
190.84.75.0,190.84.75.255,10620
190.84.76.0,190.84.76.255,10620
190.84.77.0,190.84.77.255,14080
190.84.78.0,190.84.78.255,14080
190.84.79.0,190.84.79.255,14080
190.84.80.0,190.84.80.255,14080
190.84.81.0,190.84.81.255,14080
190.84.82.0,190.84.82.255,14080
190.84.83.0,190.84.83.255,14080
190.84.88.0,190.84.89.255,10620
190.84.92.0,190.84.95.255,10620
190.84.96.0,190.84.99.255,10620
190.84.104.0,190.84.107.255,10620
190.84.108.0,190.84.111.255,10620
190.84.112.0,190.84.112.255,10620
190.84.113.0,190.84.113.255,10620
190.84.114.0,190.84.114.255,10620
190.84.115.0,190.84.115.255,14080
190.84.116.0,190.84.119.255,10620
190.84.120.0,190.84.121.255,10620
190.84.122.0,190.84.123.255,10620
190.84.124.0,190.84.124.255,10620
190.84.125.0,190.84.125.255,10620
190.84.126.0,190.84.126.255,14080
190.84.127.0,190.84.127.255,10620
190.84.128.0,190.84.129.255,10620
190.84.130.0,190.84.131.255,10620
190.84.132.0,190.84.135.255,10620
190.84.138.0,190.84.139.255,10620
190.84.140.0,190.84.141.255,10620
190.84.142.0,190.84.143.255,10620
190.84.144.0,190.84.144.255,10620
190.84.145.0,190.84.145.255,10620
190.84.146.0,190.84.146.255,10620
190.84.147.0,190.84.147.255,10620
190.84.148.0,190.84.148.255,10620
190.84.149.0,190.84.149.255,10620
190.84.150.0,190.84.150.255,10620
190.84.151.0,190.84.151.255,10620
190.84.152.0,190.84.155.255,10620
190.84.156.0,190.84.157.255,10620
190.84.158.0,190.84.158.255,10620
190.84.159.0,190.84.159.255,10620
190.84.160.0,190.84.161.255,10620
190.84.162.0,190.84.162.255,10620
190.84.164.0,190.84.164.255,10620
190.84.165.0,190.84.165.255,10620
190.84.166.0,190.84.166.255,10620
190.84.167.0,190.84.167.255,10620
190.84.168.0,190.84.168.255,10620
190.84.169.0,190.84.169.255,10620
190.84.170.0,190.84.170.255,10620
190.84.171.0,190.84.171.255,10620
190.84.176.0,190.84.179.255,10620
190.84.180.0,190.84.180.255,10620
190.84.181.0,190.84.181.255,10620
190.84.182.0,190.84.182.255,10620
190.84.183.0,190.84.183.255,10620
190.84.184.0,190.84.184.255,10620
190.84.188.0,190.84.188.255,14080
190.84.189.0,190.84.189.255,14080
190.84.190.0,190.84.190.255,14080
190.84.191.0,190.84.191.255,14080
190.84.192.0,190.84.192.255,10620
190.84.193.0,190.84.193.255,10620
190.84.194.0,190.84.194.255,10620
190.84.195.0,190.84.195.255,10620
190.84.200.0,190.84.200.255,10620
190.84.204.0,190.84.204.255,10620
190.84.205.0,190.84.205.255,10620
190.84.206.0,190.84.206.255,10620
190.84.207.0,190.84.207.255,10620
190.84.208.0,190.84.211.255,10620
190.84.212.0,190.84.212.255,10620
190.84.213.0,190.84.213.255,14080
190.84.214.0,190.84.214.255,14080
190.84.216.0,190.84.217.255,10620
190.84.218.0,190.84.219.255,10620
190.84.220.0,190.84.221.255,10620
190.84.222.0,190.84.223.255,10620
190.84.224.0,190.84.224.255,10620
190.84.225.0,190.84.225.255,10620
190.84.226.0,190.84.226.255,10620
190.84.227.0,190.84.227.255,10620
190.84.230.0,190.84.230.255,10620
190.84.231.0,190.84.231.255,10620
190.84.232.0,190.84.232.255,10620
190.84.233.0,190.84.233.255,10620
190.84.235.0,190.84.235.255,10620
190.84.236.0,190.84.236.255,10620
190.84.237.0,190.84.237.255,10620
190.84.238.0,190.84.238.255,10620
190.84.239.0,190.84.239.255,10620
190.84.240.0,190.84.240.255,10620
190.84.241.0,190.84.241.255,10620
190.84.242.0,190.84.242.255,10620
190.84.243.0,190.84.243.255,10620
190.84.244.0,190.84.244.255,10620
190.84.245.0,190.84.245.255,10620
190.84.246.0,190.84.246.255,10620
190.84.247.0,190.84.247.255,10620
190.84.252.0,190.84.252.255,10620
190.84.253.0,190.84.253.255,10620
190.84.254.0,190.84.254.255,10620
190.84.255.0,190.84.255.255,10620
190.85.0.0,190.85.255.255,14080
190.90.40.0,190.90.40.255,27837
190.90.41.0,190.90.41.255,27837
190.90.42.0,190.90.42.255,27837
190.90.43.0,190.90.43.255,27837
190.90.44.0,190.90.44.255,27837
190.90.45.0,190.90.45.255,27837
190.90.46.0,190.90.46.255,27837
190.90.47.0,190.90.47.255,27837
190.90.48.0,190.90.48.255,27837
190.90.49.0,190.90.49.255,27837
190.90.50.0,190.90.50.255,27837
190.90.51.0,190.90.51.255,27837
190.90.56.0,190.90.56.255,26619
190.90.65.0,190.90.65.255,27837
190.90.66.0,190.90.66.255,27837
190.90.79.0,190.90.79.255,267788
190.90.87.0,190.90.87.255,27837
190.90.122.0,190.90.122.255,27837
190.90.123.0,190.90.123.255,27837
190.90.124.0,190.90.124.255,27837
190.90.134.0,190.90.134.255,27837
190.90.135.0,190.90.135.255,27837
190.90.138.0,190.90.138.255,264646
190.90.156.0,190.90.156.255,26619
190.90.160.0,190.90.160.255,26619
190.90.167.0,190.90.167.255,26619
190.90.182.0,190.90.182.255,26619
190.90.195.0,190.90.195.255,27837
190.90.196.0,190.90.196.255,27837
190.90.197.0,190.90.197.255,27837
190.90.221.0,190.90.221.255,264646
190.90.224.0,190.90.224.255,264646
190.90.228.0,190.90.228.255,27837
190.90.240.0,190.90.240.255,27837
190.90.246.0,190.90.246.255,27837
190.90.247.0,190.90.247.255,27837
190.93.128.0,190.93.159.255,19429
190.96.128.0,190.96.159.255,3816
190.96.160.0,190.96.191.255,22368
190.96.192.0,190.96.199.255,22368
190.96.200.0,190.96.207.255,3816
190.96.208.0,190.96.223.255,22368
190.96.224.0,190.96.239.255,3816
190.96.240.0,190.96.255.255,3816
190.97.64.0,190.97.67.255,27845
190.97.72.0,190.97.79.255,27845
190.97.80.0,190.97.80.255,27845
190.97.81.0,190.97.81.255,27845
190.97.82.0,190.97.82.255,27845
190.97.83.0,190.97.83.255,27845
190.97.84.0,190.97.84.255,27845
190.97.86.0,190.97.86.255,27845
190.97.88.0,190.97.91.255,27845
190.97.95.0,190.97.95.255,27845
190.97.128.0,190.97.159.255,19429
190.97.195.0,190.97.195.255,27845
190.97.196.0,190.97.199.255,27845
190.97.201.0,190.97.201.255,27845
190.97.202.0,190.97.202.255,27845
190.97.204.0,190.97.204.255,27845
190.97.205.0,190.97.205.255,27845
190.97.206.0,190.97.207.255,27845
190.97.208.0,190.97.223.255,27845
190.99.128.0,190.99.143.255,10299
190.99.144.0,190.99.159.255,10299
190.99.160.0,190.99.175.255,10299
190.99.176.0,190.99.191.255,10299
190.99.192.0,190.99.207.255,10299
190.99.208.0,190.99.223.255,10299
190.99.240.0,190.99.255.255,10299
190.102.120.0,190.102.120.255,269822
190.102.121.0,190.102.121.255,269822
190.102.122.0,190.102.122.255,269822
190.102.123.0,190.102.123.255,269822
190.102.124.0,190.102.125.255,273204
190.102.126.0,190.102.126.255,269822
190.102.127.0,190.102.127.255,273204
190.102.160.0,190.102.191.255,27975
190.102.192.0,190.102.223.255,13489
190.103.96.0,190.103.96.255,27855
190.103.97.0,190.103.97.255,27855
190.103.98.0,190.103.98.255,27855
190.103.99.0,190.103.99.255,27855
190.103.100.0,190.103.100.255,27855
190.103.101.0,190.103.101.255,27855
190.103.103.0,190.103.103.255,27855
190.103.105.0,190.103.105.255,27855
190.103.106.0,190.103.106.255,27855
190.103.108.0,190.103.108.255,27855
190.103.109.0,190.103.109.255,27855
190.103.111.0,190.103.111.255,27855
190.103.112.0,190.103.112.255,27855
190.103.113.0,190.103.113.255,27855
190.103.114.0,190.103.114.255,27855
190.103.115.0,190.103.115.255,27855
190.103.116.0,190.103.116.255,27855
190.103.117.0,190.103.117.255,27855
190.103.119.0,190.103.119.255,27855
190.103.120.0,190.103.120.255,27855
190.103.121.0,190.103.121.255,27855
190.103.122.0,190.103.122.255,27855
190.103.125.0,190.103.125.255,27855
190.103.127.0,190.103.127.255,27855
190.107.16.0,190.107.16.255,27951
190.107.17.0,190.107.17.255,27951
190.107.18.0,190.107.18.255,27951
190.107.19.0,190.107.19.255,27951
190.107.20.0,190.107.20.255,27951
190.107.21.0,190.107.21.255,27951
190.107.22.0,190.107.22.255,27951
190.107.23.0,190.107.23.255,27951
190.107.24.0,190.107.24.255,27951
190.107.25.0,190.107.25.255,27951
190.107.26.0,190.107.26.255,27951
190.107.27.0,190.107.27.255,27951
190.107.28.0,190.107.28.255,27951
190.107.29.0,190.107.29.255,265855
190.107.30.0,190.107.30.255,27951
190.107.31.0,190.107.31.255,27951
190.108.76.0,190.108.79.255,270035
190.109.0.0,190.109.0.255,262191
190.109.1.0,190.109.1.255,262191
190.109.2.0,190.109.2.255,262191
190.109.3.0,190.109.3.255,262191
190.109.4.0,190.109.4.255,262191
190.109.5.0,190.109.5.255,262191
190.109.6.0,190.109.6.255,262191
190.109.7.0,190.109.7.255,262191
190.109.8.0,190.109.8.255,262191
190.109.9.0,190.109.9.255,262191
190.109.10.0,190.109.10.255,262191
190.109.11.0,190.109.11.255,262191
190.109.12.0,190.109.12.255,262191
190.109.13.0,190.109.13.255,262191
190.109.14.0,190.109.14.255,262191
190.109.15.0,190.109.15.255,262191
190.109.16.0,190.109.16.255,262191
190.109.17.0,190.109.17.255,262191
190.109.18.0,190.109.18.255,262191
190.109.19.0,190.109.19.255,262191
190.109.20.0,190.109.20.255,262191
190.109.21.0,190.109.21.255,262191
190.109.22.0,190.109.22.255,262191
190.109.23.0,190.109.23.255,262191
190.109.24.0,190.109.24.255,262191
190.109.25.0,190.109.25.255,262191
190.109.26.0,190.109.26.255,262191
190.109.27.0,190.109.27.255,262191
190.109.28.0,190.109.28.255,262191
190.109.29.0,190.109.29.255,262191
190.109.30.0,190.109.30.255,262191
190.109.31.0,190.109.31.255,262191
190.109.49.0,190.109.49.255,271952
190.109.128.0,190.109.191.255,13489
190.112.158.0,190.112.159.255,14080
190.115.224.0,190.115.239.255,27650
190.115.240.0,190.115.247.255,27650
190.115.248.0,190.115.251.255,27650
190.115.253.0,190.115.253.255,27650
190.115.254.0,190.115.254.255,27650
190.115.255.0,190.115.255.255,27650
190.120.128.0,190.120.143.255,13489
190.121.128.0,190.121.128.255,27951
190.121.129.0,190.121.129.255,27951
190.121.130.0,190.121.130.255,27951
190.121.131.0,190.121.131.255,27951
190.121.132.0,190.121.132.255,27951
190.121.133.0,190.121.133.255,27951
190.121.134.0,190.121.134.255,27951
190.121.135.0,190.121.135.255,27951
190.121.136.0,190.121.136.255,27951
190.121.137.0,190.121.137.255,27951
190.121.138.0,190.121.138.255,27951
190.121.139.0,190.121.139.255,27951
190.121.140.0,190.121.140.255,27951
190.121.141.0,190.121.141.255,27951
190.121.142.0,190.121.142.255,27951
190.121.143.0,190.121.143.255,27951
190.121.144.0,190.121.144.255,27951
190.121.145.0,190.121.145.255,27951
190.121.146.0,190.121.146.255,27951
190.121.147.0,190.121.147.255,27951
190.121.148.0,190.121.148.255,27951
190.121.149.0,190.121.149.255,27951
190.121.150.0,190.121.150.255,27951
190.121.151.0,190.121.151.255,27951
190.121.152.0,190.121.152.255,27951
190.121.153.0,190.121.153.255,27951
190.121.154.0,190.121.154.255,27951
190.121.155.0,190.121.155.255,27951
190.121.157.0,190.121.157.255,27951
190.121.158.0,190.121.158.255,27951
190.121.159.0,190.121.159.255,27951
190.124.40.0,190.124.40.255,265705
190.124.41.0,190.124.41.255,265705
190.124.42.0,190.124.43.255,265705
190.124.96.0,190.124.103.255,22368
190.124.106.0,190.124.107.255,22368
190.124.108.0,190.124.111.255,22368
190.124.112.0,190.124.115.255,22368
190.124.124.0,190.124.125.255,22368
190.124.126.0,190.124.127.255,22368
190.125.0.0,190.125.127.255,26611
190.125.128.0,190.125.255.255,26611
190.126.0.0,190.126.127.255,26611
190.126.128.0,190.126.255.255,26611
190.127.128.0,190.127.135.255,26611
190.127.192.0,190.127.192.255,26611
190.127.193.0,190.127.193.255,26611
190.127.194.0,190.127.194.255,26611
190.127.195.0,190.127.195.255,26611
190.127.208.0,190.127.223.255,26611
190.127.224.0,190.127.231.255,26611
190.127.234.0,190.127.234.255,26611
190.127.237.0,190.127.237.255,26611
190.127.241.0,190.127.241.255,26611
190.127.249.0,190.127.249.255,26611
190.127.251.0,190.127.251.255,26611
190.127.254.0,190.127.254.255,26611
190.127.255.0,190.127.255.255,26611
190.128.0.0,190.128.127.255,13489
190.130.72.0,190.130.79.255,26611
190.130.80.0,190.130.80.255,26611
190.130.81.0,190.130.81.255,26611
190.130.82.0,190.130.82.255,26611
190.130.83.0,190.130.83.255,26611
190.130.84.0,190.130.84.255,26611
190.130.85.0,190.130.85.255,26611
190.130.86.0,190.130.86.255,26611
190.130.87.0,190.130.87.255,26611
190.130.88.0,190.130.88.255,26611
190.130.89.0,190.130.89.255,26611
190.130.90.0,190.130.90.255,26611
190.130.91.0,190.130.91.255,26611
190.130.92.0,190.130.92.255,26611
190.130.93.0,190.130.93.255,26611
190.130.94.0,190.130.94.255,26611
190.130.95.0,190.130.95.255,26611
190.130.96.0,190.130.103.255,26611
190.130.104.0,190.130.111.255,26611
190.130.112.0,190.130.112.255,26611
190.130.114.0,190.130.114.255,26611
190.130.115.0,190.130.115.255,26611
190.130.116.0,190.130.119.255,26611
190.130.123.0,190.130.123.255,26611
190.130.125.0,190.130.125.255,26611
190.131.192.0,190.131.192.255,262191
190.131.194.0,190.131.194.255,262191
190.131.195.0,190.131.195.255,262191
190.131.196.0,190.131.196.255,262191
190.131.197.0,190.131.197.255,262191
190.131.198.0,190.131.198.255,262191
190.131.199.0,190.131.199.255,262191
190.131.200.0,190.131.200.255,262191
190.131.201.0,190.131.201.255,262191
190.131.202.0,190.131.202.255,262191
190.131.203.0,190.131.203.255,262191
190.131.204.0,190.131.204.255,262191
190.131.205.0,190.131.205.255,262191
190.131.206.0,190.131.206.255,262191
190.131.207.0,190.131.207.255,262191
190.131.208.0,190.131.208.255,262191
190.131.210.0,190.131.210.255,262191
190.131.211.0,190.131.211.255,262191
190.131.212.0,190.131.212.255,262191
190.131.213.0,190.131.213.255,262191
190.131.214.0,190.131.214.255,262191
190.131.215.0,190.131.215.255,262191
190.131.216.0,190.131.216.255,262191
